AA;MM;DD;HH;NM;MM;MA;Procedencia
2024;1;25;23;173.1;-10.1;183.2;1
2024;1;26;0;234.7;-8.9;243.6;1
2024;1;26;1;309.7;-8.6;318.3;1
2024;1;26;2;381.4;-8;389.4;1
2024;1;26;3;431.2;-7.4;438.6;1
2024;1;26;4;445.6;-9.2;454.8;1
2024;1;26;5;424.1;-11.4;435.5;1
2024;1;26;6;371.8;-12;383.8;1
2024;1;26;7;296.2;-11.8;308;1
2024;1;26;8;213.6;-12.5;226.1;1
2024;1;26;9;148.5;-13.7;162.2;1
2024;1;26;10;119.3;-15.3;134.6;1
2024;1;26;11;131.7;-16.1;147.8;1
2024;1;26;12;180.6;-15.1;195.7;1
2024;1;26;13;252.7;-13.7;266.4;1
2024;1;26;14;329.7;-12.4;342.1;1
2024;1;26;15;390.1;-12.2;402.3;1
2024;1;26;16;418.4;-13;431.4;1
2024;1;26;17;411.1;-13.1;424.2;1
2024;1;26;18;370.2;-13;383.2;1
2024;1;26;19;302.6;-13.7;316.3;1
2024;1;26;20;226;-13;239;1
2024;1;26;21;163.4;-11.6;175;1
2024;1;26;22;133.8;-11.1;144.9;1
2024;1;26;23;144.9;-11.4;156.3;1
2024;1;27;0;192.5;-11.4;203.9;1
2024;1;27;1;264.2;-11;275.2;1
2024;1;27;2;343.2;-10.5;353.7;1
2024;1;27;3;409.7;-9.8;419.5;1
2024;1;27;4;446.1;-9.6;455.7;1
2024;1;27;5;445.4;-9.9;455.3;1
2024;1;27;6;409.7;-10;419.7;1
2024;1;27;7;345;-9.8;354.8;1
2024;1;27;8;264;-8.6;272.6;1
2024;1;27;9;187;-7.6;194.6;1
2024;1;27;10;136.2;-8.1;144.3;1
2024;1;27;11;126.6;-8.3;134.9;1
2024;1;27;12;156.6;-9;165.6;1
2024;1;27;13;217.4;-9.4;226.8;1
2024;1;27;14;294.9;-8.5;303.4;1
2024;1;27;15;368.4;-7;375.4;1
2024;1;27;16;416.9;-6;422.9;1
2024;1;27;17;428.3;-6.3;434.6;1
2024;1;27;18;403.6;-6.6;410.2;1
2024;1;27;19;349.1;-6.5;355.6;1
2024;1;27;20;274.5;-7;281.5;1
2024;1;27;21;200.3;-6.9;207.2;1
2024;1;27;22;149.8;-6.6;156.4;1
2024;1;27;23;137.6;-7.1;144.7;1
2024;1;28;0;165.8;-8;173.8;1
2024;1;28;1;225.6;-8.8;234.4;1
2024;1;28;2;302.6;-9.4;312;1
2024;1;28;3;378.8;-8.8;387.6;1
2024;1;28;4;433.8;-7.5;441.3;1
2024;1;28;5;453;-7.2;460.2;1
2024;1;28;6;434.9;-7.3;442.2;1
2024;1;28;7;385;-7;392;1
2024;1;28;8;310.8;-7.2;318;1
2024;1;28;9;229.4;-6.9;236.3;1
2024;1;28;10;163.6;-6.3;169.9;1
2024;1;28;11;131.8;-6.8;138.6;1
2024;1;28;12;141.7;-7.1;148.8;1
2024;1;28;13;187.8;-7.1;194.9;1
2024;1;28;14;257.8;-6.9;264.7;1
2024;1;28;15;333.2;-7.4;340.6;1
2024;1;28;16;394.2;-7.5;401.7;1
2024;1;28;17;425.4;-6.3;431.7;1
2024;1;28;18;419.3;-5.8;425.1;1
2024;1;28;19;379;-6.5;385.5;1
2024;1;28;20;313.5;-7.7;321.2;1
2024;1;28;21;238;-8.4;246.4;1
2024;1;28;22;174.2;-8.2;182.4;1
2024;1;28;23;141.1;-8.5;149.6;1
2024;1;29;0;147.8;-9.5;157.3;1
2024;1;29;1;191.3;-10.2;201.5;1
2024;1;29;2;260.4;-10.2;270.6;1
2024;1;29;3;338.1;-9.8;347.9;1
2024;1;29;4;404.1;-9.6;413.7;1
2024;1;29;5;440.7;-9.8;450.5;1
2024;1;29;6;441.5;-9.5;451;1
2024;1;29;7;407.9;-9.4;417.3;1
2024;1;29;8;346.1;-10.3;356.4;1
2024;1;29;9;268.2;-11.3;279.5;1
2024;1;29;10;193.9;-11.9;205.8;1
2024;1;29;11;144.3;-12.7;157;1
2024;1;29;12;133;-13.3;146.3;1
2024;1;29;13;160.2;-13.7;173.9;1
2024;1;29;14;217.4;-13.4;230.8;1
2024;1;29;15;290.8;-12;302.8;1
2024;1;29;16;359.6;-11.2;370.8;1
2024;1;29;17;405;-11;416;1
2024;1;29;18;416.2;-11.1;427.3;1
2024;1;29;19;393.3;-11.4;404.7;1
2024;1;29;20;341.4;-12.8;354.2;1
2024;1;29;21;270.9;-15.3;286.2;1
2024;1;29;22;200.9;-16.7;217.6;1
2024;1;29;23;152.7;-16.5;169.2;1
2024;1;30;0;140.4;-15.6;156;1
2024;1;30;1;165.6;-14.8;180.4;1
2024;1;30;2;220.3;-14.6;234.9;1
2024;1;30;3;291.2;-15.1;306.3;1
2024;1;30;4;361.4;-15.3;376.7;1
2024;1;30;5;412.1;-15.3;427.4;1
2024;1;30;6;430.4;-15.5;445.9;1
2024;1;30;7;414.4;-15.8;430.2;1
2024;1;30;8;369.1;-15.9;385;1
2024;1;30;9;303.2;-15.7;318.9;1
2024;1;30;10;230.4;-15.7;246.1;1
2024;1;30;11;170.4;-16.2;186.6;1
2024;1;30;12;140.9;-16.7;157.6;1
2024;1;30;13;148.4;-17;165.4;1
2024;1;30;14;189.4;-15.9;205.3;1
2024;1;30;15;251.8;-15;266.8;1
2024;1;30;16;319.5;-14.8;334.3;1
2024;1;30;17;375.2;-14;389.2;1
2024;1;30;18;403;-13.8;416.8;1
2024;1;30;19;398.5;-13.6;412.1;1
2024;1;30;20;365.4;-12.6;378;1
2024;1;30;21;308.6;-13.6;322.2;1
2024;1;30;22;241.1;-15.7;256.8;1
2024;1;30;23;182.7;-17.2;199.9;1
2024;1;31;0;151.5;-17.7;169.2;1
2024;1;31;1;155.1;-18;173.1;1
2024;1;31;2;191.2;-18;209.2;1
2024;1;31;3;250.3;-17.8;268.1;1
2024;1;31;4;318.3;-17.1;335.4;1
2024;1;31;5;376.7;-16.9;393.6;1
2024;1;31;6;409.3;-18.1;427.4;1
2024;1;31;7;410.8;-18.9;429.7;1
2024;1;31;8;383.9;-18.4;402.3;1
2024;1;31;9;333.8;-17.3;351.1;1
2024;1;31;10;268.8;-17.4;286.2;1
2024;1;31;11;204.6;-18.7;223.3;1
2024;1;31;12;161.4;-19.4;180.8;1
2024;1;31;13;149.9;-19.9;169.8;1
2024;1;31;14;169.8;-21.1;190.9;1
2024;1;31;15;215.9;-21.1;237;1
2024;1;31;16;276.7;-20;296.7;1
2024;1;31;17;335.5;-18.9;354.4;1
2024;1;31;18;376;-18.3;394.3;1
2024;1;31;19;388.7;-18;406.7;1
2024;1;31;20;371.2;-19.5;390.7;1
2024;1;31;21;330.7;-20.2;350.9;1
2024;1;31;22;275.6;-19.8;295.4;1
2024;1;31;23;217.9;-19.9;237.8;1
2024;2;1;0;173.4;-21.7;195.1;1
2024;2;1;1;157.1;-23;180.1;1
2024;2;1;2;173.7;-22.5;196.2;1
2024;2;1;3;216.1;-21.8;237.9;1
2024;2;1;4;273.6;-21.3;294.9;1
2024;2;1;5;332.4;-20.7;353.1;1
2024;2;1;6;376.3;-20.6;396.9;1
2024;2;1;7;393.8;-21.8;415.6;1
2024;2;1;8;384.9;-21.7;406.6;1
2024;2;1;9;353;-20.1;373.1;1
2024;2;1;10;302.2;-19.5;321.7;1
2024;2;1;11;243.1;-20.3;263.4;1
2024;2;1;12;192.9;-20.8;213.7;1
2024;2;1;13;166;-20.9;186.9;1
2024;2;1;14;168.5;-20.4;188.9;1
2024;2;1;15;197.3;-19.6;216.9;1
2024;2;1;16;243.9;-19.2;263.1;1
2024;2;1;17;297.8;-18.3;316.1;1
2024;2;1;18;344.4;-17.5;361.9;1
2024;2;1;19;370.3;-18.3;388.6;1
2024;2;1;20;370.7;-20;390.7;1
2024;2;1;21;349.6;-19.7;369.3;1
2024;2;1;22;309.7;-19.4;329.1;1
2024;2;1;23;258.7;-19.9;278.6;1
2024;2;2;0;212.4;-18.8;231.2;1
2024;2;2;1;182.6;-18.5;201.1;1
2024;2;2;2;178.1;-19;197.1;1
2024;2;2;3;200.4;-18.6;219;1
2024;2;2;4;241.7;-18.5;260.2;1
2024;2;2;5;292.7;-18;310.7;1
2024;2;2;6;340.2;-17.3;357.5;1
2024;2;2;7;370.7;-17.8;388.5;1
2024;2;2;8;378.8;-18.2;397;1
2024;2;2;9;365.2;-17.5;382.7;1
2024;2;2;10;331.6;-17.4;349;1
2024;2;2;11;284.1;-18.3;302.4;1
2024;2;2;12;235.3;-18.3;253.6;1
2024;2;2;13;199.3;-16.9;216.2;1
2024;2;2;14;183.9;-16.4;200.3;1
2024;2;2;15;191.1;-17.6;208.7;1
2024;2;2;16;219.4;-18;237.4;1
2024;2;2;17;262.2;-16.7;278.9;1
2024;2;2;18;307.8;-15.4;323.2;1
2024;2;2;19;342.8;-15.9;358.7;1
2024;2;2;20;360.5;-16.6;377.1;1
2024;2;2;21;358.5;-16.6;375.1;1
2024;2;2;22;336.8;-16.9;353.7;1
2024;2;2;23;300;-17.2;317.2;1
2024;2;3;0;256.8;-16.9;273.7;1
2024;2;3;1;218.7;-16.5;235.2;1
2024;2;3;2;197.1;-16.2;213.3;1
2024;2;3;3;197.4;-16.4;213.8;1
2024;2;3;4;218.4;-17;235.4;1
2024;2;3;5;254.3;-17.4;271.7;1
2024;2;3;6;296.5;-17;313.5;1
2024;2;3;7;333.4;-17;350.4;1
2024;2;3;8;355.9;-17.6;373.5;1
2024;2;3;9;360.8;-17.3;378.1;1
2024;2;3;10;347.4;-17;364.4;1
2024;2;3;11;317.1;-18;335.1;1
2024;2;3;12;277.5;-18.3;295.8;1
2024;2;3;13;238.7;-17.1;255.8;1
2024;2;3;14;210;-16.1;226.1;1
2024;2;3;15;198.7;-15.9;214.6;1
2024;2;3;16;206.8;-16.3;223.1;1
2024;2;3;17;231.7;-16.2;247.9;1
2024;2;3;18;267.2;-15.8;283;1
2024;2;3;19;304.2;-15.8;320;1
2024;2;3;20;333.7;-16.4;350.1;1
2024;2;3;21;349.6;-16.8;366.4;1
2024;2;3;22;349.2;-16.6;365.8;1
2024;2;3;23;331.6;-16.6;348.2;1
2024;2;4;0;299.2;-17.9;317.1;1
2024;2;4;1;261;-18.3;279.3;1
2024;2;4;2;227.8;-17.5;245.3;1
2024;2;4;3;208;-17.1;225.1;1
2024;2;4;4;206.9;-17;223.9;1
2024;2;4;5;222.8;-17.8;240.6;1
2024;2;4;6;251.8;-18.2;270;1
2024;2;4;7;286;-18.8;304.8;1
2024;2;4;8;316.7;-19.9;336.6;1
2024;2;4;9;338.9;-19.4;358.3;1
2024;2;4;10;346.8;-18.6;365.4;1
2024;2;4;11;338.3;-18.7;357;1
2024;2;4;12;315.8;-18.5;334.3;1
2024;2;4;13;283.4;-17.9;301.3;1
2024;2;4;14;249.8;-15.8;265.6;1
2024;2;4;15;223;-14.2;237.2;1
2024;2;4;16;209.3;-14.3;223.6;1
2024;2;4;17;213.2;-14.1;227.3;1
2024;2;4;18;233.5;-13;246.5;1
2024;2;4;19;264.5;-12.2;276.7;1
2024;2;4;20;298.9;-12.3;311.2;1
2024;2;4;21;328.9;-13.3;342.2;1
2024;2;4;22;349.1;-13.3;362.4;1
2024;2;4;23;354.6;-12.6;367.2;1
2024;2;5;0;342.2;-12.8;355;1
2024;2;5;1;314.7;-13;327.7;1
2024;2;5;2;279.1;-12.1;291.2;1
2024;2;5;3;244.9;-10.4;255.3;1
2024;2;5;4;221.1;-9.3;230.4;1
2024;2;5;5;212.9;-9.7;222.6;1
2024;2;5;6;221.9;-10.5;232.4;1
2024;2;5;7;245.1;-11.4;256.5;1
2024;2;5;8;276.5;-12.5;289;1
2024;2;5;9;310.1;-12.3;322.4;1
2024;2;5;10;337.9;-11.4;349.3;1
2024;2;5;11;352.9;-11.1;364;1
2024;2;5;12;352;-11.2;363.2;1
2024;2;5;13;334.6;-11.4;346;1
2024;2;5;14;303.1;-11.8;314.9;1
2024;2;5;15;265.9;-11.2;277.1;1
2024;2;5;16;233.3;-9.8;243.1;1
2024;2;5;17;212.8;-9.5;222.3;1
2024;2;5;18;209.5;-9.7;219.2;1
2024;2;5;19;224.6;-9.6;234.2;1
2024;2;5;20;254.9;-9.4;264.3;1
2024;2;5;21;293.4;-9.5;302.9;1
2024;2;5;22;332.2;-8.8;341;1
2024;2;5;23;362;-7.5;369.5;1
2024;2;6;0;375.5;-5.9;381.4;1
2024;2;6;1;367.9;-5.3;373.2;1
2024;2;6;2;339.6;-5.8;345.4;1
2024;2;6;3;298.4;-5.4;303.8;1
2024;2;6;4;254.4;-5;259.4;1
2024;2;6;5;218.8;-5.6;224.4;1
2024;2;6;6;200.2;-7.4;207.6;1
2024;2;6;7;203.6;-8.3;211.9;1
2024;2;6;8;227;-8.2;235.2;1
2024;2;6;9;264;-8;272;1
2024;2;6;10;306.9;-7;313.9;1
2024;2;6;11;345.6;-5.8;351.4;1
2024;2;6;12;371;-5.1;376.1;1
2024;2;6;13;377.6;-4.2;381.8;1
2024;2;6;14;362.8;-3.1;365.9;1
2024;2;6;15;327.9;-2.5;330.4;1
2024;2;6;16;281.1;-2.8;283.9;1
2024;2;6;17;236.8;-2.3;239.1;1
2024;2;6;18;206.2;-2.2;208.4;1
2024;2;6;19;197;-2.8;199.8;1
2024;2;6;20;212.9;-2.5;215.4;1
2024;2;6;21;249.7;-2.1;251.8;1
2024;2;6;22;298.9;-1.8;300.7;1
2024;2;6;23;350;-0.7;350.7;1
2024;2;7;0;389;-0.5;389.5;1
2024;2;7;1;405.6;-1.7;407.3;1
2024;2;7;2;397.1;-1.7;398.8;1
2024;2;7;3;362.5;-2;364.5;1
2024;2;7;4;308.8;-2.7;311.5;1
2024;2;7;5;250;-3.2;253.2;1
2024;2;7;6;202.5;-2.8;205.3;1
2024;2;7;7;177.9;-2.5;180.4;1
2024;2;7;8;180.4;-3;183.4;1
2024;2;7;9;209.2;-3.2;212.4;1
2024;2;7;10;258.6;-1.4;260;1
2024;2;7;11;315.2;-0.4;315.6;1
2024;2;7;12;364.7;-1.7;366.4;1
2024;2;7;13;397.9;-2.3;400.2;1
2024;2;7;14;406.7;-9999.9;408.3;1
2024;2;7;15;386.5;-9999.9;387.4;1
2024;2;7;16;341.1;-9999.9;341.3;1
2024;2;7;17;281.3;-9999.9;280.9;1
2024;2;7;18;223.8;-9999.9;222.7;1
2024;2;7;19;185.1;-9999.9;183.3;1
2024;2;7;20;176.1;-9999.9;173.7;1
2024;2;7;21;199.2;-9999.9;196.2;1
2024;2;7;22;248.7;-9999.9;245;1
2024;2;7;23;313.1;-9999.9;308.7;1
2024;2;8;0;377.7;-9999.9;372.7;1
2024;2;8;1;426.5;-9999.9;420.8;1
2024;2;8;2;446.9;-9999.9;440.5;1
2024;2;8;3;433;-9999.9;425.9;1
2024;2;8;4;386.9;-9999.9;379.1;1
2024;2;8;5;318.2;8.5;309.7;1
2024;2;8;6;242.9;8.1;234.8;1
2024;2;8;7;182.3;7.5;174.8;1
2024;2;8;8;155.2;9.3;145.9;1
2024;2;8;9;167.2;13.3;153.9;1
2024;2;8;10;207.4;12.8;194.6;1
2024;2;8;11;269.1;11.3;257.8;1
2024;2;8;12;343.5;14.2;329.3;1
2024;2;8;13;406.8;14.4;392.4;1
2024;2;8;14;446.8;15.8;431;1
2024;2;8;15;451.4;16.1;435.3;1
2024;2;8;16;417.9;14.2;403.7;1
2024;2;8;17;359.1;16.6;342.5;1
2024;2;8;18;284.3;18.4;265.9;1
2024;2;8;19;214.9;19.8;195.1;1
2024;2;8;20;173.5;21.9;151.6;1
2024;2;8;21;171.3;23.8;147.5;1
2024;2;8;22;206.7;24;182.7;1
2024;2;8;23;272.6;24.7;247.9;1
2024;2;9;0;355.8;27.6;328.2;1
2024;2;9;1;434.3;29.3;405;1
2024;2;9;2;488;29.7;458.3;1
2024;2;9;3;504.1;30;474.1;1
2024;2;9;4;478;30.1;447.9;1
2024;2;9;5;414.8;30.2;384.6;1
2024;2;9;6;327.9;31.1;296.8;1
2024;2;9;7;238.6;32.5;206.1;1
2024;2;9;8;172.7;34.3;138.4;1
2024;2;9;9;147.1;35;112.1;1
2024;2;9;10;166;35;131;1
2024;2;9;11;223.1;35.7;187.4;1
2024;2;9;12;303.7;36.1;267.6;1
2024;2;9;13;390.9;37.3;353.6;1
2024;2;9;14;463.4;39.3;424.1;1
2024;2;9;15;499.9;39.1;460.8;1
2024;2;9;16;494.2;38.8;455.4;1
2024;2;9;17;448.6;39.4;409.2;1
2024;2;9;18;370.7;39.6;331.1;1
2024;2;9;19;279.6;40;239.6;1
2024;2;9;20;203.1;42;161.1;1
2024;2;9;21;165;44.6;120.4;1
2024;2;9;22;172.7;44.7;128;1
2024;2;9;23;222;42.5;179.5;1
2024;2;10;0;302.3;40.4;261.9;1
2024;2;10;1;397.7;40.6;357.1;1
2024;2;10;2;482.8;40.7;442.1;1
2024;2;10;3;531.7;37.5;494.2;1
2024;2;10;4;535.2;34.9;500.3;1
2024;2;10;5;492.7;33.4;459.3;1
2024;2;10;6;410.1;31.8;378.3;1
2024;2;10;7;304;30.5;273.5;1
2024;2;10;8;202.6;30.5;172.1;1
2024;2;10;9;135.4;31.3;104.1;1
2024;2;10;10;118.5;31.3;87.2;1
2024;2;10;11;151.5;30.5;121;1
2024;2;10;12;223.3;29.5;193.8;1
2024;2;10;13;317.3;28.5;288.8;1
2024;2;10;14;413.4;29.6;383.8;1
2024;2;10;15;484.1;30;454.1;1
2024;2;10;16;511.4;29.3;482.1;1
2024;2;10;17;491.6;28.6;463;1
2024;2;10;18;429;27.9;401.1;1
2024;2;10;19;334.6;26.6;308;1
2024;2;10;20;229.5;23;206.5;1
2024;2;10;21;150.8;22.8;128;1
2024;2;10;22;122.6;25.4;97.2;1
2024;2;10;23;145.2;24.9;120.3;1
2024;2;11;0;211.8;23.6;188.2;1
2024;2;11;1;308.1;22.8;285.3;1
2024;2;11;2;411.7;21.6;390.1;1
2024;2;11;3;497;21;476;1
2024;2;11;4;541;20.9;520.1;1
2024;2;11;5;532.3;19.4;512.9;1
2024;2;11;6;475.4;18.9;456.5;1
2024;2;11;7;380.3;20.1;360.2;1
2024;2;11;8;262.9;18.9;244;1
2024;2;11;9;156;15.7;140.3;1
2024;2;11;10;94.9;14.4;80.5;1
2024;2;11;11;92.8;14.8;78;1
2024;2;11;12;141.6;14.3;127.3;1
2024;2;11;13;227.4;13.7;213.7;1
2024;2;11;14;331.5;14.1;317.4;1
2024;2;11;15;428.2;15.3;412.9;1
2024;2;11;16;490.4;15.6;474.8;1
2024;2;11;17;504.9;15.5;489.4;1
2024;2;11;18;471.5;15.6;455.9;1
2024;2;11;19;397.4;16.9;380.5;1
2024;2;11;20;293.5;16.1;277.4;1
2024;2;11;21;187.5;13.4;174.1;1
2024;2;11;22;115.4;11.5;103.9;1
2024;2;11;23;99.7;11.9;87.8;1
2024;2;12;0;139.3;12.9;126.4;1
2024;2;12;1;219.5;11.8;207.7;1
2024;2;12;2;325.5;11.9;313.6;1
2024;2;12;3;432.3;12.5;419.8;1
2024;2;12;4;511.7;13.4;498.3;1
2024;2;12;5;544;14.5;529.5;1
2024;2;12;6;522.1;13.7;508.4;1
2024;2;12;7;451.6;-9999.9;439.3;1
2024;2;12;8;344.2;-9999.9;333.3;1
2024;2;12;9;224.1;-9999.9;214.7;1
2024;2;12;10;126.7;-9999.9;118.7;1
2024;2;12;11;80.2;-9999.9;73.7;1
2024;2;12;12;92.1;-9999.9;87.1;1
2024;2;12;13;152.6;-9999.9;149.1;1
2024;2;12;14;245.1;-9999.9;243;1
2024;2;12;15;347.4;-9999.9;346.8;1
2024;2;12;16;432.8;-0.8;433.6;1
2024;2;12;17;482.1;0.9;481.2;1
2024;2;12;18;482.4;1.3;481.1;1
2024;2;12;19;436;0.6;435.4;1
2024;2;12;20;352.4;0.9;351.5;1
2024;2;12;21;247.4;1.1;246.3;1
2024;2;12;22;151.2;1;150.2;1
2024;2;12;23;95.8;1.2;94.6;1
2024;2;13;0;95.5;1.2;94.3;1
2024;2;13;1;146.9;1.6;145.3;1
2024;2;13;2;235.4;1.7;233.7;1
2024;2;13;3;341.1;1.1;340;1
2024;2;13;4;441.4;3;438.4;1
2024;2;13;5;508.8;5.8;503;1
2024;2;13;6;526.8;7;519.8;1
2024;2;13;7;494.2;6.9;487.3;1
2024;2;13;8;417.2;6.3;410.9;1
2024;2;13;9;309.5;5.9;303.6;1
2024;2;13;10;196.7;3.9;192.8;1
2024;2;13;11;114.4;1.6;112.8;1
2024;2;13;12;86.2;0.5;85.7;1
2024;2;13;13;113;0.4;112.6;1
2024;2;13;14;182.2;0.6;181.6;1
2024;2;13;15;274.5;-0.5;275;1
2024;2;13;16;369.2;-0.6;369.8;1
2024;2;13;17;442.2;1.2;441;1
2024;2;13;18;474;1.9;472.1;1
2024;2;13;19;460.5;1;459.5;1
2024;2;13;20;406.7;0.3;406.4;1
2024;2;13;21;321.2;0.1;321.1;1
2024;2;13;22;223.5;0.8;222.7;1
2024;2;13;23;141.9;0.7;141.2;1
2024;2;14;0;102.3;-0.1;102.4;1
2024;2;14;1;115.2;0;115.2;1
2024;2;14;2;173.8;1.2;172.6;1
2024;2;14;3;262.5;2.4;260.1;1
2024;2;14;4;360.8;3.1;357.7;1
2024;2;14;5;444.2;3.4;440.8;1
2024;2;14;6;492.3;3.5;488.8;1
2024;2;14;7;496.6;3.6;493;1
2024;2;14;8;457.3;3.3;454;1
2024;2;14;9;381.6;4.3;377.3;1
2024;2;14;10;283.2;5;278.2;1
2024;2;14;11;187.5;3.5;184;1
2024;2;14;12;126.4;2.4;124;1
2024;2;14;13;116.1;3;113.1;1
2024;2;14;14;153.4;5;148.4;1
2024;2;14;15;224.1;7;217.1;1
2024;2;14;16;309.8;8.1;301.7;1
2024;2;14;17;389.6;9.1;380.5;1
2024;2;14;18;443.1;9.6;433.5;1
2024;2;14;19;458.6;8.3;450.3;1
2024;2;14;20;435.9;6;429.9;1
2024;2;14;21;381.9;6;375.9;1
2024;2;14;22;304.3;7.2;297.1;1
2024;2;14;23;220.3;7.6;212.7;1
2024;2;15;0;156.3;7.3;149;1
2024;2;15;1;132.6;7.5;125.1;1
2024;2;15;2;154.3;9;145.3;1
2024;2;15;3;212.6;10.8;201.8;1
2024;2;15;4;292.3;12;280.3;1
2024;2;15;5;374.8;12.9;361.9;1
2024;2;15;6;439.7;13.4;426.3;1
2024;2;15;7;471.6;12.5;459.1;1
2024;2;15;8;467.3;12;455.3;1
2024;2;15;9;428.7;12.9;415.8;1
2024;2;15;10;360.1;13.4;346.7;1
2024;2;15;11;275.3;12;263.3;1
2024;2;15;12;201.8;11.8;190;1
2024;2;15;13;160.9;12;148.9;1
2024;2;15;14;162.2;13.2;149;1
2024;2;15;15;201.3;15.5;185.8;1
2024;2;15;16;262.2;15;247.2;1
2024;2;15;17;331.6;14.8;316.8;1
2024;2;15;18;391;14;377;1
2024;2;15;19;425.1;11.1;414;1
2024;2;15;20;429.3;7.7;421.6;1
2024;2;15;21;406;6.2;399.8;1
2024;2;15;22;358;6.4;351.6;1
2024;2;15;23;292;6.5;285.5;1
2024;2;16;0;225.6;7.2;218.4;1
2024;2;16;1;178.1;7.3;170.8;1
2024;2;16;2;163.8;7.3;156.5;1
2024;2;16;3;184.6;7.3;177.3;1
2024;2;16;4;233;7.4;225.6;1
2024;2;16;5;295.7;6.8;288.9;1
2024;2;16;6;357.7;6.2;351.5;1
2024;2;16;7;403.8;4.9;398.9;1
2024;2;16;8;423.4;2.1;421.3;1
2024;2;16;9;415.8;0.4;415.4;1
2024;2;16;10;381.7;-0.1;381.8;1
2024;2;16;11;325.2;-1.1;326.3;1
2024;2;16;12;261.2;-0.8;262;1
2024;2;16;13;208.3;0.2;208.1;1
2024;2;16;14;181.8;1.5;180.3;1
2024;2;16;15;187;2.5;184.5;1
2024;2;16;16;219.2;3;216.2;1
2024;2;16;17;267.7;2.7;265;1
2024;2;16;18;319.5;1.8;317.7;1
2024;2;16;19;362;0.1;361.9;1
2024;2;16;20;385.7;-3;388.7;1
2024;2;16;21;388.7;-5.1;393.8;1
2024;2;16;22;372;-4.6;376.6;1
2024;2;16;23;334.7;-4.5;339.2;1
2024;2;17;0;284.6;-3.8;288.4;1
2024;2;17;1;234.4;-2.5;236.9;1
2024;2;17;2;197.3;-2.8;200.1;1
2024;2;17;3;185.1;-3.1;188.2;1
2024;2;17;4;199.9;-3;202.9;1
2024;2;17;5;235.3;-2.8;238.1;1
2024;2;17;6;281.1;-3;284.1;1
2024;2;17;7;326.7;-3.3;330;1
2024;2;17;8;360.4;-5.4;365.8;1
2024;2;17;9;376;-8.5;384.5;1
2024;2;17;10;374;-8.5;382.5;1
2024;2;17;11;351;-8.6;359.6;1
2024;2;17;12;310.3;-9.6;319.9;1
2024;2;17;13;263.5;-9.3;272.8;1
2024;2;17;14;224.2;-7.9;232.1;1
2024;2;17;15;202.6;-7.3;209.9;1
2024;2;17;16;203.8;-7.4;211.2;1
2024;2;17;17;225.6;-7.5;233.1;1
2024;2;17;18;260.3;-7.6;267.9;1
2024;2;17;19;299;-7.7;306.7;1
2024;2;17;20;332.8;-8.5;341.3;1
2024;2;17;21;355.9;-9.4;365.3;1
2024;2;17;22;365.2;-9;374.2;1
2024;2;17;23;358.9;-7;365.9;1
2024;2;18;0;334.2;-6.8;341;1
2024;2;18;1;296.2;-7;303.2;1
2024;2;18;2;254.7;-6.8;261.5;1
2024;2;18;3;220.5;-7.3;227.8;1
2024;2;18;4;203.3;-8.4;211.7;1
2024;2;18;5;206.3;-9.4;215.7;1
2024;2;18;6;227.8;-8.9;236.7;1
2024;2;18;7;260.6;-7.8;268.4;1
2024;2;18;8;295.8;-8.2;304;1
2024;2;18;9;326.5;-9.6;336.1;1
2024;2;18;10;346.3;-11.3;357.6;1
2024;2;18;11;351.4;-12.6;364;1
2024;2;18;12;342;-11.2;353.2;1
2024;2;18;13;315.7;-10.8;326.5;1
2024;2;18;14;279.5;-10.4;289.9;1
2024;2;18;15;245.8;-8.3;254.1;1
2024;2;18;16;222.6;-7.3;229.9;1
2024;2;18;17;215.3;-8.1;223.4;1
2024;2;18;18;226.4;-7.9;234.3;1
2024;2;18;19;250.4;-8;258.4;1
2024;2;18;20;281.6;-8.4;290;1
2024;2;18;21;314.5;-8.7;323.2;1
2024;2;18;22;340.8;-10.3;351.1;1
2024;2;18;23;357.1;-10.8;367.9;1
2024;2;19;0;360;-9.6;369.6;1
2024;2;19;1;344.3;-10.1;354.4;1
2024;2;19;2;314;-9.4;323.4;1
2024;2;19;3;275.3;-8.2;283.5;1
2024;2;19;4;237.3;-8.5;245.8;1
2024;2;19;5;210.3;-10.4;220.7;1
2024;2;19;6;201.6;-11.7;213.3;1
2024;2;19;7;212.2;-11.2;223.4;1
2024;2;19;8;238;-9.9;247.9;1
2024;2;19;9;272.7;-9.1;281.8;1
2024;2;19;10;307.6;-9.9;317.5;1
2024;2;19;11;335.5;-11.3;346.8;1
2024;2;19;12;351.8;-10.9;362.7;1
2024;2;19;13;351;-10;361;1
2024;2;19;14;330.1;-10.6;340.7;1
2024;2;19;15;295.2;-10.8;306;1
2024;2;19;16;256.1;-10.7;266.8;1
2024;2;19;17;222.9;-12.3;235.2;1
2024;2;19;18;204.6;-15.1;219.7;1
2024;2;19;19;206.5;-16.4;222.9;1
2024;2;19;20;227.6;-15.4;243;1
2024;2;19;21;260.4;-15.4;275.8;1
2024;2;19;22;299;-15.6;314.6;1
2024;2;19;23;337;-13.9;350.9;1
2024;2;20;0;364.1;-12.3;376.4;1
2024;2;20;1;373.6;-11.4;385;1
2024;2;20;2;361.7;-11.5;373.2;1
2024;2;20;3;329.8;-11.2;341;1
2024;2;20;4;285.3;-9.9;295.2;1
